	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
672	            Geboekt, betaald en geannuleerd door AGODA 4 uur voor ons aankomst in het hotel. Vervolgens bij later contact wordt er ook nog gezegd dat wij geannuleerd hebben terwijl dat zeker niet door ons was. hier onder is de gang van zaken te lezen. Echt zeer slecht. Timeline of events: 25 of july (6 days before our trip): we booked the hotel28 of july (3 days before the trip): I got an email that the hotel was not available, but an other was (coconut beach). We reacted in two to three hours that this was allright.29 of july: We asked by email if the booking was already changed to coconut beach, the return answer was we had to give agoda 24 hours time to arrange the new booking30 of july: no confirmation or other email from agoda, so after two extra emails I called. The coconut hotel was also not available and for some reason no one had told us that untill we called. I spoke to someone who would look for a new hotel. At the and of the evening I was called back that she fount us something else. Because of all the inconvenience caused, we would also get a 75 dollar gift card. 31 of july (day of our booking) at 5.30 am (my local time)!!!! I was called that this hotel was also not available, she looked for something else but could not find it and than agoda cancelled our booking entirely at the day of our trip. We had to find ourselfs a new accomodation 4 hours before we would arrive on our destination!!!        	                1	1	Saturday	agoda	negative
673	            good experience with agoda        	                1	5	Saturday	agoda	neutral
674	            speed  &amp; cheap        	                1	5	Saturday	agoda	neutral
675	            Very Good Service.        	                1	5	Saturday	agoda	neutral
676	            User friendly website        	                1	4	Saturday	agoda	neutral
677	            Just visited yet another terrible hotel booked through Agoda. The type of hotel where you get 2 star services but advertises as 4 stars and costs 150 Euros per night while you barely can sleep and they feed you some scrambled eggs and brownish hot water as coffee.Funny when Agoda asked me to review this hotel, my review was not positive and so they didn't publish it.The hotel still has 9 stars + on Agoda, and makes other people miserable during their vacation, while making a lot of money from false advertisement.Agoda likes to keep properties like this looking good of course because how else would they make money?        	                10	1	Saturday	agoda	neutral
678	            Full with information we need to know. Booking process is easy and fast.        	                1	5	Saturday	agoda	neutral
679	            easy ... faster .... very good        	                1	5	Saturday	agoda	positive
680	            Way to find a good accomodation        	                1	5	Saturday	agoda	neutral
681	            BEST PRICE FOR A  3 STAR HOTEL IN OFFENBACH FRANKFURT        	                1	5	Friday	agoda	positive
682	            easy to use this site        	                2	5	Thursday	agoda	neutral
683	            Best Apps and easy to access website        	                1	5	Thursday	agoda	positive
684	            good for check        	                1	4	Thursday	agoda	neutral
685	            Fast and effective        	                2	5	Thursday	agoda	neutral
686	            Extremely convenient to make reservation!        	                1	5	Thursday	agoda	neutral
687	            Customer Be Aware! Agoda.com does have very competitive prices but be careful and don't fall for their ad that your credit card will not be charged. The hotels they support will absolutely charge your card and claim that your booking is non refundable, no matter what Agoda falsely advertise about free cancellations! It is an absolute scam1 Be sure you will use the hotel before booking!!        	                1	1	Wednesday	agoda	positive
688	            My advice.. Be careful with this company If You already have a reservation call the hotel your self and make sure it does exist with same specification I did my reservation through Agoda and paid extra for a garden view. Discovered on checking in that rooms booked were not standard and view we had was looking roof of w a business a building. Called them, they apologized for the mistake and promised for a refund which they denied later!! Unfortunately, searched lately and discovered that this is a common complaint        	                2	1	Wednesday	agoda	neutral
